merchant_id,creation_date,name,street,state,city,country,contact_number
MERCHANT8315,2023-04-04 16:19:41,Roadify Transit,35393 Fort chester,Minnesota,Hialeah,Honduras,402-343-3398
MERCHANT0076,2022-01-03 04:21:26,Business and Legal Resources,8379 North Forks ville,Maryland,St. Louis,Slovakia,985-763-9451
MERCHANT18528,2022-10-21 19:29:23,CARFAX,113 Port bury,Colorado,Lexington-Fayette,Dominican Republic,622-785-8706
MERCHANT39917,2021-05-11 13:07:50,Arpin Van Lines,17506 New Roads view,Kentucky,Columbus,Bulgaria,354-148-6551
MERCHANT8063,2022-11-20 09:37:07,ClearHealthCosts,7930 South Ford town,Alabama,San Bernardino,Mayotte,983-854-4464
MERCHANT43645,2021-06-04 02:26:12,Vitals,14680 Vista bury,Oregon,Cleveland,Guernsey,406-587-1178
MERCHANT4040,2023-05-07 19:09:15,Adobe Digital Government,8713 South Track port,New Hampshire,North Las Vegas,Mozambique,658-295-5264
MERCHANT34856,2020-01-03 18:10:01,"Qado Energy, Inc.",912 Stream stad,Idaho,El Paso,Norfolk Island,736-502-6976
MERCHANT65245,2023-01-20 01:29:31,Healthgrades,55814 North Run ton,Louisiana,Lincoln,Senegal,513-661-2985
MERCHANT27999,2021-09-15 15:31:57,OpenCounter,5078 North Centers view,Maryland,San Diego,United States of America,140-180-7420
MERCHANT19541,2022-10-29 14:01:40,Farmers,5722 South Trail furt,Indiana,Fremont,Holy See,670-549-1664
MERCHANT18429,2020-05-01 17:43:57,gRadiant Research LLC,7694 Lake Ville ton,Arkansas,Durham,Kiribati,359-257-2863
MERCHANT52634,2022-01-25 09:35:02,Fastcase,9917 East Crest ville,Colorado,New York City,Costa Rica,386-543-1934
MERCHANT58570,2023-05-16 21:25:30,Optensity,7819 Rapids land,North Carolina,Milwaukee,United States of America,792-485-9348
MERCHANT17563,2023-02-10 00:14:20,BetterLesson,783 Road berg,Arkansas,St. Louis,Venezuela (Bolivarian Republic of),447-162-5793
MERCHANT61397,2020-02-07 13:34:47,"Fuzion Apps, Inc.",80077 West Mountains bury,Alabama,Orlando,Bahrain,921-751-3987
MERCHANT56612,2021-08-25 22:38:13,Code-N,909 Park burgh,Arkansas,Fresno,Gibraltar,023-647-4246
MERCHANT50173,2023-08-15 03:21:38,Weather Underground,80616 Field mouth,Oregon,Corpus Christi,Oman,119-084-4970
MERCHANT53513,2020-06-01 10:29:55,GovTribe,97330 Loop land,Washington,Denver,Kazakhstan,713-917-0922
MERCHANT61787,2023-01-06 18:57:12,Thomson Reuters,250 Isle mouth,Nebraska,San Francisco,Saint Kitts and Nevis,805-310-0007
MERCHANT21630,2020-06-01 19:18:44,Construction Monitor LLC,9743 Turnpike borough,Texas,Hialeah,Hungary,005-429-9956
MERCHANT24361,2023-04-01 05:55:22,Open Data Nation,13816 Valley shire,Texas,Laredo,Malawi,038-031-5694
MERCHANT61799,2023-10-05 23:18:04,StockSmart,203 Lake Plaza town,Iowa,Tulsa,Malta,764-696-0875
MERCHANT64166,2022-01-09 19:36:31,Healthgrades,8078 Isle view,Mississippi,Birmingham,Ireland,363-475-1304
MERCHANT51347,2022-02-15 12:35:09,Marlin Alter and Associates,13430 Extensions fort,New Hampshire,Chicago,Canada,133-955-4271
MERCHANT17787,2022-01-18 10:21:14,Xignite,34457 Plaza side,Oregon,Pittsburgh,Equatorial Guinea,152-607-1339
MERCHANT9089,2020-06-26 16:46:55,People Power,7290 Parkways land,Florida,Portland,Svalbard and Jan Mayen,914-374-3933
MERCHANT22010,2022-01-11 14:38:03,Cloudmade,80334 Bypass land,Georgia,Chesapeake,Mozambique,687-162-7807
MERCHANT32322,2022-09-26 11:45:08,BuildZoom,65539 Extensions chester,Oklahoma,Miami,Holy See,809-116-5178
MERCHANT33995,2020-03-24 10:22:30,Bing,69896 Crossroad town,Washington,Los Angeles,Iceland,518-691-8548
MERCHANT18775,2020-03-14 16:23:30,IBM,426 Fort ville,New Hampshire,Winston-Salem,Saint Kitts and Nevis,498-162-1861
MERCHANT10844,2021-05-31 12:37:18,OnStar,172 New Ramp port,California,Memphis,Eritrea,249-699-3215
MERCHANT17970,2023-08-30 08:52:18,Remi,22915 Viaduct stad,Idaho,Madison,Poland,362-618-2768
MERCHANT8581,2022-10-16 16:22:22,ConnectEDU,45489 West Expressway side,Tennessee,Oakland,"Moldova, Republic of",802-308-8764
MERCHANT14806,2022-06-24 01:54:07,KPMG,2289 West Loaf burgh,New Jersey,Honolulu,Burundi,108-127-2722
MERCHANT7936,2021-11-10 23:41:02,TuvaLabs,1496 West Track furt,Nevada,Corpus Christi,Gambia,272-526-6958
MERCHANT56554,2023-09-16 15:54:04,Altova,32040 Loop haven,Idaho,Stockton,Eritrea,355-744-8660
MERCHANT37001,2022-05-30 05:24:46,Construction Monitor LLC,7293 Island shire,Indiana,Miami,Sint Maarten (Dutch part),412-131-6758
MERCHANT44769,2022-04-03 02:44:19,CONNECT-DOT LLC.,4661 Stream port,New Jersey,Oakland,Haiti,803-006-6647
MERCHANT4671,2022-06-01 20:10:42,BizVizz,3847 New Neck side,Illinois,Omaha,Portugal,814-690-7349
MERCHANT15004,2021-11-16 12:44:43,Vimo,89109 Unions fort,New Hampshire,Laredo,Greece,871-346-4127
MERCHANT18808,2021-09-24 11:19:59,IPHIX,5375 Skyway haven,Montana,Jacksonville,Jordan,372-300-9174
MERCHANT28469,2021-04-18 18:18:55,Smartronix,190 North Street berg,Alabama,Buffalo,Cocos (Keeling) Islands,884-739-6208
MERCHANT12786,2021-03-21 23:53:24,LoopNet,9082 South Shoal haven,Delaware,Plano,Micronesia (Federated States of),290-042-8747
MERCHANT27517,2020-11-21 22:05:13,CONNECT-DOT LLC.,7448 New Plain view,Texas,Cincinnati,El Salvador,024-049-3412
MERCHANT24813,2021-03-25 08:26:52,TuvaLabs,13104 New Drives shire,Wisconsin,Santa Ana,Venezuela (Bolivarian Republic of),194-938-8379
MERCHANT11396,2023-02-12 07:38:14,Verdafero,6060 Viaduct stad,California,Detroit,Guinea-Bissau,809-090-6606
MERCHANT31497,2021-06-11 08:29:03,CareSet Systems,6840 South Spur burgh,Kansas,Lubbock,Cayman Islands,516-251-3822
MERCHANT16854,2023-10-20 16:45:36,Fujitsu,861 Forges berg,Maryland,Riverside,Indonesia,978-011-6451
MERCHANT10507,2020-04-03 21:50:01,OnDeck,529 East Station bury,Maine,Cleveland,Denmark,808-136-6837
MERCHANT26435,2021-12-31 12:19:33,OpenCounter,7263 Port Mall fort,Pennsylvania,Baton Rouge,Kyrgyzstan,976-176-0439
MERCHANT48754,2023-10-07 07:01:11,Berkshire Hathaway,7719 Pass borough,Montana,Chicago,Bermuda,842-929-4902
MERCHANT44111,2023-09-06 03:25:34,IPHIX,8634 North Motorway burgh,New York,Denver,Australia,389-416-3559
MERCHANT60870,2020-04-16 12:35:26,The Bridgespan Group,8001 East Isle furt,Nebraska,Fremont,Suriname,121-339-8153
MERCHANT5512,2022-03-16 22:48:53,SmartAsset,77346 Isle shire,Maryland,Oklahoma,Slovenia,844-222-8525
MERCHANT45940,2020-03-21 02:17:06,Persint,70285 North Rapid haven,Indiana,Dallas,Estonia,726-453-7745
MERCHANT46815,2021-08-06 11:33:33,Zebu Compliance Solutions,5628 West Shoal furt,South Dakota,Arlington,Portugal,638-475-0028
MERCHANT3610,2021-11-05 16:01:18,AutoGrid Systems,67051 Port furt,Oklahoma,Madison,"Tanzania, United Republic of",953-378-1652
MERCHANT31258,2020-10-08 20:06:18,United Mayflower,3777 North Stravenue view,West Virginia,Boise,Bahamas,339-601-2599
MERCHANT32443,2020-06-01 15:22:21,Xcential,88229 South Corners mouth,Ohio,San Antonio,Gabon,569-249-8744
MERCHANT43596,2022-07-06 02:10:02,Unigo LLC,578 Expressway view,Colorado,Orlando,Jordan,865-558-0666
MERCHANT36771,2023-07-06 23:36:08,SmartAsset,63598 Streets fort,Iowa,Baltimore,Nicaragua,156-045-7312
MERCHANT35987,2020-05-15 18:07:41,DataMade,8737 Spur furt,New Hampshire,Columbus,Nicaragua,491-395-1953
MERCHANT27733,2022-06-16 11:16:07,"College Abacus, an ECMC initiative",23889 West Glen mouth,Nebraska,Detroit,Azerbaijan,606-663-7913
MERCHANT19628,2020-02-22 22:35:29,Govini,29512 Circles port,Minnesota,Boise,Greenland,433-136-0678
MERCHANT46699,2020-04-28 23:22:45,Intelius,900 West Square stad,Delaware,Jersey,Marshall Islands,581-048-3213
MERCHANT5848,2022-10-16 17:19:48,Caspio,9784 Lake Harbors mouth,Ohio,Colorado Springs,Iraq,551-918-1511
MERCHANT24020,2021-04-15 23:00:52,Rapid Cycle Solutions,8020 Knoll bury,Oregon,Fort Worth,Bermuda,284-001-6958
MERCHANT12250,2020-08-02 17:05:29,DemystData,472 Burgs chester,South Carolina,Fort Worth,Korea (Democratic People's Republic of),247-831-3770
MERCHANT38758,2022-06-21 23:40:34,Ceiba Solutions,86667 North Divide ton,Oklahoma,Denver,Slovenia,926-700-6283
MERCHANT4384,2022-07-26 09:24:20,Development Seed,57623 Heights mouth,Nebraska,Irving,Latvia,387-695-4107
MERCHANT32540,2021-02-03 18:10:34,Orlin Research,2476 West River ville,Virginia,Garland,Guam,174-837-3711
MERCHANT6450,2023-09-08 04:16:39,Legal Science Partners,51188 New Radial berg,Georgia,Fort Wayne,French Southern Territories,761-962-9281
MERCHANT32450,2020-10-06 08:02:56,Marlin & Associates,77941 Light shire,Hawaii,New York City,Mayotte,417-806-2777
MERCHANT2324,2023-11-07 13:08:22,Healthgrades,237 Islands mouth,Utah,Lincoln,Guyana,929-320-4479
MERCHANT10983,2021-09-07 23:28:03,GitHub,30891 Lodge land,Nebraska,Chandler,Singapore,949-838-2330
MERCHANT58945,2020-03-28 11:31:41,Geolytics,856 North Squares town,Kansas,Pittsburgh,Mozambique,670-210-3361
MERCHANT60930,2022-09-16 05:24:07,Compendia Bioscience Life Technologies,82488 West Gateway mouth,Connecticut,Charlotte,Luxembourg,265-912-8952
MERCHANT59471,2022-10-23 19:59:08,xDayta,805 Bridge furt,South Dakota,Honolulu,Namibia,224-809-9668
MERCHANT22803,2020-08-05 20:08:40,Geoscape,941 South Row borough,New York,Cleveland,Croatia,682-456-4131
MERCHANT30000,2020-09-13 20:25:46,OnDeck,28474 Cliff view,California,Laredo,Austria,591-453-5870
MERCHANT24459,2022-09-22 04:59:48,Booz Allen Hamilton,44100 Station chester,New York,Virginia Beach,Botswana,532-683-3040
MERCHANT17322,2022-03-26 20:41:56,American Red Ball Movers,464 North Overpass mouth,Montana,Chesapeake,Seychelles,759-566-3502
MERCHANT8792,2020-05-11 04:27:07,NextBus,68489 South Knoll haven,Alabama,Miami,Indonesia,032-977-0885
MERCHANT62913,2021-10-22 05:39:17,LegiStorm,4451 East Haven ton,Washington,Newark,Spain,847-159-3425
MERCHANT15497,2020-06-04 22:49:09,LexisNexis,987 Coves town,Tennessee,Mesa,Maldives,514-215-8814
MERCHANT30426,2020-03-08 10:41:17,GoodGuide,876 East Rapid shire,California,Minneapolis,Luxembourg,282-608-1539
MERCHANT29750,2022-09-18 13:49:45,Connotate,20368 West Pine furt,Kansas,Albuquerque,Tunisia,948-455-1636
MERCHANT62077,2022-01-28 14:04:11,STILLWATER SUPERCOMPUTING INC,5602 Villages haven,Maryland,Boise,Niue,740-118-7409
MERCHANT35422,2023-08-27 04:45:43,Accela,1119 East Haven bury,Oklahoma,Toledo,Kuwait,853-539-1102
MERCHANT22028,2021-03-07 09:42:27,Innography,434 East Road haven,Maine,North Las Vegas,Niger,855-751-9697
MERCHANT27989,2020-08-04 11:15:19,ClearHealthCosts,485 South Expressway shire,Missouri,Anaheim,New Zealand,105-133-2844
MERCHANT2085,2021-10-09 20:03:36,SmartProcure,3307 West Path view,Texas,Tucson,Solomon Islands,435-697-2796
MERCHANT65207,2022-04-09 16:33:07,Ernst & Young LLP,85278 New Ramp borough,Idaho,Jersey,Iran (Islamic Republic of),695-369-0646
MERCHANT3581,2023-08-01 10:16:50,Cloudspyre,761 East Shoals ville,Wisconsin,Baltimore,Austria,106-564-6471
MERCHANT32475,2022-02-22 08:03:52,Experian,81350 Lake Lodge side,North Dakota,Jersey,Libya,376-086-2995
MERCHANT41551,2020-07-14 07:56:09,ZocDoc,224 Walks town,North Carolina,St. Petersburg,Czechia,898-304-3054
MERCHANT49626,2021-11-26 05:32:49,FutureAdvisor,22588 North Oval ville,Arkansas,San Antonio,Central African Republic,495-982-9917
MERCHANT30791,2020-12-29 17:35:57,Dabo Health,8384 Creek chester,Indiana,Irving,Russian Federation,811-552-7507
MERCHANT56477,2022-07-16 20:07:43,Marlin & Associates,4275 Isle bury,Michigan,New York City,Tonga,303-702-9707
MERCHANT16976,2023-02-20 02:19:31,Rank and Filed,36708 West Ports side,Alabama,Scottsdale,Burundi,896-868-6046
MERCHANT11462,2023-04-14 03:00:46,OptumInsight,698 Port Ford ton,Louisiana,Chicago,Marshall Islands,559-480-7306
MERCHANT26485,2023-05-05 09:00:48,Trulia,53893 Port Field side,Delaware,New Orleans,Mayotte,250-509-9942
MERCHANT50467,2022-08-19 19:53:31,"Aunt Bertha, Inc.",602 Extensions borough,North Dakota,Dallas,Brunei Darussalam,788-907-3481
MERCHANT0580,2022-07-15 15:25:34,BaleFire Global,938 Port Stream view,Michigan,St. Louis,Honduras,841-258-5662
MERCHANT64119,2021-09-16 00:31:43,Enigma.io,96322 Knolls mouth,South Dakota,St. Louis,Togo,138-871-0468
MERCHANT31881,2020-01-05 06:30:12,Granicus,940 Viaduct view,New York,El Paso,Albania,526-174-0686
MERCHANT47740,2021-10-10 17:01:57,Social Health Insights,3368 East Villages furt,North Carolina,Riverside,Senegal,630-136-4396
MERCHANT55289,2022-09-27 00:06:16,Munetrix,919 Port Mountain side,Tennessee,Winston-Salem,Virgin Islands (U.S.),608-640-8457
MERCHANT28720,2022-02-16 07:48:59,Harris Corporation,70081 East Summit side,Georgia,San Francisco,Gambia,962-966-3150
MERCHANT30388,2022-08-18 10:36:17,"LOGIXDATA, LLC",54119 North Squares furt,Washington,Washington,Pitcairn,508-513-7351
MERCHANT17297,2023-03-11 22:05:25,Revaluate,722 East Route fort,Louisiana,Madison,Cameroon,864-102-6735
MERCHANT6731,2023-06-14 14:09:04,American Red Ball Movers,59926 West Bypass stad,Florida,Orlando,Grenada,762-872-4990
MERCHANT16480,2020-11-10 09:09:28,Synthicity,92797 North Island mouth,Alabama,Stockton,Saint Martin (French part),237-489-6338
MERCHANT55791,2021-01-13 13:35:30,Datamyne,3097 East Coves borough,Massachusetts,Glendale,Paraguay,129-561-6615
MERCHANT43087,2020-06-04 21:23:23,"College Abacus, an ECMC initiative",7673 Burgs haven,Michigan,Garland,Bulgaria,686-268-9250
MERCHANT48394,2021-09-19 23:59:38,Aidin,7619 South Grove fort,New Jersey,Fort Wayne,Oman,339-068-8960
MERCHANT20747,2021-10-05 23:28:24,Civic Impulse LLC,1296 Port Turnpike berg,Wyoming,Scottsdale,Monaco,868-760-6192
MERCHANT0683,2023-05-05 09:21:49,Rand McNally,1109 Port Village stad,Kansas,Lubbock,Tonga,786-665-6623
MERCHANT51639,2021-12-25 16:31:28,Merrill Corp.,634 North Mountain fort,New York,Fresno,Albania,635-397-3958
MERCHANT22909,2022-09-21 22:08:33,Parsons Brinckerhoff,776 West Loaf side,Utah,Riverside,Ukraine,846-027-5039
MERCHANT18831,2020-01-31 11:59:10,Connotate,159 Court stad,New York,Omaha,Ghana,719-558-9664
MERCHANT40692,2021-05-14 09:14:13,How's My Offer?,2713 Neck fort,Delaware,Irving,Virgin Islands (British),735-237-7126
MERCHANT27735,2021-02-09 10:31:16,Geoscape,5291 Ports view,Connecticut,Sacramento,Cabo Verde,534-654-5097
MERCHANT52278,2022-06-06 16:29:14,Russell Investments,88899 Passage borough,Vermont,Jersey,Afghanistan,994-251-3801
MERCHANT40505,2023-09-17 10:21:48,AutoGrid Systems,35699 Underpass ville,Louisiana,St. Louis,Seychelles,977-480-5049
MERCHANT41738,2023-09-24 20:20:59,"LegiNation, Inc.",5225 View fort,South Carolina,Charlotte,Latvia,284-276-1675
MERCHANT8137,2023-07-16 19:40:56,PlotWatt,3194 Pike shire,Arkansas,St. Louis,Micronesia (Federated States of),672-795-0471
MERCHANT56040,2021-05-26 16:09:34,Porch,94040 Falls side,California,Long Beach,Singapore,507-888-1644
MERCHANT63644,2022-10-07 21:16:55,Boundless,84594 Ridge burgh,West Virginia,Chesapeake,Mozambique,562-817-3071
MERCHANT41587,2020-10-28 06:06:28,KLD Research,456 Groves town,New Mexico,Milwaukee,Fiji,613-367-3246
MERCHANT51468,2020-12-15 08:06:56,Sage Bionetworks,3496 Stream mouth,Rhode Island,Portland,Sri Lanka,962-024-8382
MERCHANT19248,2020-01-31 16:50:57,Construction Monitor LLC,7627 East Dam chester,Washington,Madison,Mali,867-571-8925
MERCHANT9980,2022-09-01 20:22:25,Noveda Technologies,1112 Lake Lane town,Utah,Jersey,Djibouti,293-148-1781
MERCHANT44807,2023-02-14 17:43:44,LoseIt.com,865 Junction mouth,Iowa,Jersey,Iraq,231-591-8328
MERCHANT6877,2022-12-02 14:46:24,YourMapper,68213 East Islands haven,Maryland,Miami,"Congo, Democratic Republic of the",336-455-7740
MERCHANT13522,2021-08-03 10:20:45,iRecycle,79094 North Lights ton,Missouri,Madison,Dominican Republic,740-027-7249
MERCHANT57761,2023-08-17 12:34:49,MapQuest,6242 Rue berg,Minnesota,Columbus,Christmas Island,100-321-1164
MERCHANT56999,2022-04-01 02:01:43,Municode,1976 South Passage burgh,Arkansas,Scottsdale,Belgium,951-708-8100
MERCHANT14879,2020-03-06 07:51:57,GreatSchools,31894 West Loaf port,Washington,Boise,Bahrain,234-762-3553
MERCHANT48965,2022-06-26 01:42:28,How's My Offer?,854 Lock ton,Oklahoma,Baton Rouge,Senegal,300-980-2885
MERCHANT10971,2022-10-03 11:42:37,GitHub,513 Forks burgh,Oregon,Riverside,Haiti,125-530-4207
MERCHANT13023,2020-02-09 06:09:36,WaterSmart Software,653 South Centers borough,South Carolina,Glendale,Guatemala,631-191-9979
MERCHANT37199,2020-04-05 04:51:40,StockSmart,8798 Tunnel furt,New Mexico,Fremont,Seychelles,181-993-0927
MERCHANT1845,2022-05-16 00:54:01,Owler,21051 Lake Centers berg,New York,Lexington-Fayette,Poland,888-335-9350
MERCHANT46377,2021-05-13 14:57:08,Lawdragon,5517 New Green mouth,Oregon,Baltimore,Somalia,416-522-3049
MERCHANT53421,2021-02-13 13:26:25,PYA Analytics,794 North Vista ton,Alabama,Houston,Cocos (Keeling) Islands,820-329-7264
MERCHANT6156,2022-03-06 09:34:00,ReciPal,850 Inlet ville,South Dakota,Cincinnati,"Congo, Democratic Republic of the",961-101-3494
MERCHANT58778,2021-04-22 14:04:07,Munetrix,973 Port Keys ton,Mississippi,Fort Worth,Burkina Faso,363-570-9276
MERCHANT45393,2021-08-12 04:58:56,Merrill Corp.,52488 South Meadows bury,Maine,Nashville-Davidson,Fiji,148-917-5236
MERCHANT7545,2020-09-11 18:43:16,TopCoder,91408 Circles furt,Nevada,Honolulu,British Indian Ocean Territory,821-875-8142
MERCHANT39549,2020-04-26 19:45:52,The Bridgespan Group,60566 Park bury,Minnesota,Kansas,El Salvador,716-415-3333
MERCHANT59071,2020-03-15 02:23:21,Tendril,926 Port Mission shire,New Hampshire,Boston,Belize,751-061-5480
MERCHANT19622,2023-10-27 00:29:10,U.S. News Schools,809 New Pike ton,New York,Arlington,Morocco,511-340-9845
MERCHANT45076,2020-05-19 17:07:50,SmartAsset,288 Track berg,Pennsylvania,Houston,"Taiwan, Province of China",510-292-1036
MERCHANT2202,2023-10-09 09:50:29,IVES Group Inc,67522 Lake Union chester,Rhode Island,Tucson,Eritrea,830-769-5584
MERCHANT55248,2021-12-05 02:25:43,Sage Bionetworks,792 Crossing furt,New Hampshire,Greensboro,Bangladesh,638-650-5513
MERCHANT26182,2020-11-18 16:20:22,karmadata,535 Ports fort,Virginia,San Francisco,Rwanda,028-635-3458
MERCHANT50822,2022-07-15 16:29:43,Business and Legal Resources,612 Lake Freeway land,Michigan,Cleveland,Papua New Guinea,829-426-6330
MERCHANT29050,2023-02-14 06:42:46,StreamLink Software,266 Wall fort,Alaska,Portland,Israel,429-644-8396
MERCHANT56037,2023-01-04 23:20:23,Rezolve Group,46652 Port Hill view,New Jersey,Houston,Burundi,628-486-2856
MERCHANT42196,2022-06-21 09:29:15,Be Informed,4457 New Garden bury,Indiana,Sacramento,Faroe Islands,822-305-4081
MERCHANT13573,2022-07-21 07:05:46,The Schork Report,63545 Centers fort,California,Plano,Puerto Rico,358-154-9760
MERCHANT14701,2021-07-02 19:32:13,IFI CLAIMS Patent Services,3464 Crossing land,Michigan,Omaha,Central African Republic,631-486-8368
MERCHANT51580,2020-06-21 13:54:06,Vitals,8547 North Parkway bury,Nebraska,Cincinnati,Indonesia,332-574-6823
MERCHANT61901,2021-01-15 12:52:56,Connotate,547 East Lodge ton,Kansas,San Diego,Venezuela (Bolivarian Republic of),224-394-9048
MERCHANT8040,2022-11-15 18:38:49,Harris Corporation,3807 South Row fort,Hawaii,Norfolk,Mongolia,886-583-1036
MERCHANT29423,2023-09-01 18:57:17,OpenPlans,605 Port Turnpike furt,North Dakota,Santa Ana,Bosnia and Herzegovina,813-747-6747
MERCHANT49076,2022-04-12 23:48:44,SnapSense,1669 West Row burgh,Arizona,Bakersfield,"Korea, Republic of",208-925-0630
MERCHANT51604,2021-03-21 23:44:24,The Govtech Fund,44696 North Haven furt,North Carolina,Hialeah,Guadeloupe,620-148-8316
MERCHANT51538,2023-01-23 23:47:04,Nautilytics,2969 North Manor haven,Connecticut,Detroit,Kazakhstan,476-590-7161
MERCHANT56742,2021-02-10 18:52:05,BizVizz,557 Ridges haven,Maryland,Lincoln,Costa Rica,283-747-9680
MERCHANT51782,2022-11-11 08:34:46,Onvia,2005 South Fort mouth,Maryland,Bakersfield,Puerto Rico,332-629-6483
MERCHANT53878,2022-11-07 15:23:33,FarmLogs,50665 North Lights side,Louisiana,New York City,Solomon Islands,004-152-9192
MERCHANT49891,2021-03-30 17:56:04,Buildingeye,2085 Port Station stad,Arizona,Winston-Salem,Jamaica,216-989-8448
MERCHANT20252,2022-12-15 19:37:08,Persint,97017 Brook stad,Texas,Corpus Christi,Jordan,247-094-5344
MERCHANT18112,2021-03-24 10:13:19,SAP,4809 North Squares berg,Connecticut,Minneapolis,Belgium,406-619-8694
MERCHANT7721,2021-07-16 05:49:18,Splunk,150 Walk port,North Carolina,Norfolk,South Africa,758-445-0445
MERCHANT22249,2021-05-27 07:17:17,Eat Shop Sleep,781 Lake Drives chester,Minnesota,Portland,Cuba,374-530-0025
MERCHANT51487,2020-06-30 02:41:24,Equilar,4518 Lake Mills chester,New Hampshire,San Francisco,Seychelles,870-419-5316
MERCHANT9439,2022-01-19 07:25:56,Funding Circle,44411 South Curve port,Georgia,Milwaukee,Mongolia,948-937-5878
MERCHANT34825,2023-04-20 09:30:17,InnoCentive,86436 River furt,Pennsylvania,San Francisco,Djibouti,412-777-6629
MERCHANT36738,2021-07-11 11:31:46,CostQuest,787 Motorway mouth,Colorado,Long Beach,Mauritania,530-876-4214
MERCHANT41243,2020-09-21 07:31:08,Government Transaction Services,88209 East Forge shire,Missouri,Boston,"Bonaire, Sint Eustatius and Saba",120-755-9570
